pl_name,hostname,ra,dec,discoverymethod,disc_year,sy_dist
"Kepler-332 c","Kepler-332",286.6627811,47.4136938,"Transit",2014,344.19000000
"Kepler-332 d","Kepler-332",286.6627811,47.4136938,"Transit",2014,344.19000000
"Kepler-333 b","Kepler-333",292.2861201,40.9135429,"Transit",2014,324.41300000
"Kepler-333 c","Kepler-333",292.2861201,40.9135429,"Transit",2014,324.41300000
"Kepler-334 b","Kepler-334",287.1406177,47.1151153,"Transit",2014,426.59000000
"Kepler-334 c","Kepler-334",287.1406177,47.1151153,"Transit",2014,426.59000000
"Kepler-334 d","Kepler-334",287.1406177,47.1151153,"Transit",2014,426.59000000
"Kepler-335 b","Kepler-335",296.0642944,45.4285986,"Transit",2014,1278.97000000
"Kepler-335 c","Kepler-335",296.0642944,45.4285986,"Transit",2014,1278.97000000
"Kepler-336 b","Kepler-336",290.2376224,41.3313637,"Transit",2014,768.86000000
"Kepler-336 c","Kepler-336",290.2376224,41.3313637,"Transit",2014,768.86000000
"Kepler-336 d","Kepler-336",290.2376224,41.3313637,"Transit",2014,768.86000000
"Kepler-337 b","Kepler-337",290.0605123,47.1639533,"Transit",2014,677.97500000
"Kepler-337 c","Kepler-337",290.0605123,47.1639533,"Transit",2014,677.97500000
"Kepler-338 b","Kepler-338",282.9790593,40.7844188,"Transit",2014,552.79800000
"Kepler-338 c","Kepler-338",282.9790593,40.7844188,"Transit",2014,552.79800000
"Kepler-338 d","Kepler-338",282.9790593,40.7844188,"Transit",2014,552.79800000
"Kepler-338 e","Kepler-338",282.9790593,40.7844188,"Transit Timing Variations",2014,552.79800000
"Kepler-339 b","Kepler-339",293.3517010,48.4445922,"Transit",2014,616.63700000
"Kepler-339 c","Kepler-339",293.3517010,48.4445922,"Transit",2014,616.63700000
"Kepler-339 d","Kepler-339",293.3517010,48.4445922,"Transit",2014,616.63700000
"Kepler-34 b","Kepler-34",296.4358022,44.6415369,"Transit",2011,1800.82000000
"Kepler-340 b","Kepler-340",295.9334710,40.3005515,"Transit",2014,808.76200000
"Kepler-340 c","Kepler-340",295.9334710,40.3005515,"Transit",2014,808.76200000
"Kepler-341 b","Kepler-341",289.8615609,43.4727412,"Transit",2014,1047.03000000
"Kepler-341 c","Kepler-341",289.8615609,43.4727412,"Transit",2014,1047.03000000
"Kepler-341 d","Kepler-341",289.8615609,43.4727412,"Transit",2014,1047.03000000
"Kepler-341 e","Kepler-341",289.8615609,43.4727412,"Transit",2014,1047.03000000
"Kepler-342 b","Kepler-342",292.6780488,46.7266813,"Transit",2014,781.61100000
"Kepler-342 c","Kepler-342",292.6780488,46.7266813,"Transit",2014,781.61100000
"Kepler-342 d","Kepler-342",292.6780488,46.7266813,"Transit",2014,781.61100000
"Kepler-342 e","Kepler-342",292.6780488,46.7266813,"Transit",2016,781.61100000
"Kepler-343 b","Kepler-343",291.9606620,42.4329567,"Transit",2014,927.19300000
"Kepler-343 c","Kepler-343",291.9606620,42.4329567,"Transit",2014,927.19300000
"Kepler-344 b","Kepler-344",292.4996101,46.3243406,"Transit",2014,1002.94000000
"Kepler-344 c","Kepler-344",292.4996101,46.3243406,"Transit",2014,1002.94000000
"Kepler-345 b","Kepler-345",295.2288521,45.9710432,"Transit",2014,260.00000000
"Kepler-345 c","Kepler-345",295.2288521,45.9710432,"Transit",2014,260.00000000
"Kepler-346 b","Kepler-346",288.0119248,46.1176003,"Transit",2014,984.10500000
"Kepler-346 c","Kepler-346",288.0119248,46.1176003,"Transit",2014,984.10500000
"Kepler-347 b","Kepler-347",289.1995995,49.3056404,"Transit",2014,1298.88000000
"Kepler-347 c","Kepler-347",289.1995995,49.3056404,"Transit",2014,1298.88000000
"Kepler-347 d","Kepler-347",289.1995995,49.3056404,"Transit",2023,1298.88000000
"Kepler-348 b","Kepler-348",297.2550814,40.5483883,"Transit",2014,570.78300000
"Kepler-348 c","Kepler-348",297.2550814,40.5483883,"Transit",2014,570.78300000
"Kepler-349 b","Kepler-349",293.6764689,44.6155972,"Transit",2014,940.72400000
"Kepler-349 c","Kepler-349",293.6764689,44.6155972,"Transit",2014,940.72400000
"Kepler-35 b","Kepler-35",294.4969550,46.6896733,"Transit",2011,1819.17000000
"Kepler-350 b","Kepler-350",285.4195845,39.7061009,"Transit",2014,956.85900000
"Kepler-350 c","Kepler-350",285.4195845,39.7061009,"Transit",2013,956.85900000
"Kepler-350 d","Kepler-350",285.4195845,39.7061009,"Transit",2013,956.85900000
"Kepler-351 b","Kepler-351",286.4527949,42.6577891,"Transit",2014,1083.91000000
"Kepler-351 c","Kepler-351",286.4527949,42.6577891,"Transit",2014,1083.91000000
"Kepler-351 d","Kepler-351",286.4527949,42.6577891,"Transit",2016,1083.91000000
"Kepler-352 b","Kepler-352",299.8966237,46.0519022,"Transit",2014,252.73300000
"Kepler-352 c","Kepler-352",299.8966237,46.0519022,"Transit",2014,252.73300000
"Kepler-352 d","Kepler-352",299.8966237,46.0519022,"Transit",2021,252.73300000
"Kepler-353 b","Kepler-353",296.8565596,41.7580749,"Transit",2014,384.69400000
"Kepler-353 c","Kepler-353",296.8565596,41.7580749,"Transit",2014,384.69400000
"Kepler-354 b","Kepler-354",285.7515347,41.3356739,"Transit",2014,554.06400000
"Kepler-354 c","Kepler-354",285.7515347,41.3356739,"Transit",2014,554.06400000
"Kepler-354 d","Kepler-354",285.7515347,41.3356739,"Transit",2014,554.06400000
"Kepler-355 b","Kepler-355",285.7994917,42.8117427,"Transit",2014,1432.17000000
"Kepler-355 c","Kepler-355",285.7994917,42.8117427,"Transit",2014,1432.17000000
"Kepler-356 b","Kepler-356",292.4210998,37.6827919,"Transit",2014,707.55900000
"Kepler-356 c","Kepler-356",292.4210998,37.6827919,"Transit",2014,707.55900000
"Kepler-357 b","Kepler-357",291.2429746,44.0086337,"Transit",2014,688.57300000
"Kepler-357 c","Kepler-357",291.2429746,44.0086337,"Transit",2014,688.57300000
"Kepler-357 d","Kepler-357",291.2429746,44.0086337,"Transit",2014,688.57300000
"Kepler-358 b","Kepler-358",293.2302333,48.2813901,"Transit",2014,1101.10000000
"Kepler-358 c","Kepler-358",293.2302333,48.2813901,"Transit",2014,1101.10000000
"Kepler-359 b","Kepler-359",293.2936129,42.1963497,"Transit",2014,1443.21000000
"Kepler-359 c","Kepler-359",293.2936129,42.1963497,"Transit",2014,1443.21000000
"Kepler-359 d","Kepler-359",293.2936129,42.1963497,"Transit",2014,1443.21000000
"Kepler-36 b","Kepler-36",291.2501859,49.2318073,"Transit",2012,527.95600000
"Kepler-36 c","Kepler-36",291.2501859,49.2318073,"Transit",2012,527.95600000
"Kepler-360 b","Kepler-360",286.2847077,44.7815817,"Transit",2014,876.04400000
"Kepler-360 c","Kepler-360",286.2847077,44.7815817,"Transit",2014,876.04400000
"Kepler-361 b","Kepler-361",296.8034146,46.7411011,"Transit",2014,930.32000000
"Kepler-361 c","Kepler-361",296.8034146,46.7411011,"Transit",2014,930.32000000
"Kepler-362 b","Kepler-362",291.7716030,47.5299192,"Transit",2014,1090.51000000
"Kepler-362 c","Kepler-362",291.7716030,47.5299192,"Transit",2014,1090.51000000
"Kepler-363 b","Kepler-363",283.1920779,41.3054172,"Transit",2014,762.59600000
"Kepler-363 c","Kepler-363",283.1920779,41.3054172,"Transit",2014,762.59600000
"Kepler-363 d","Kepler-363",283.1920779,41.3054172,"Transit",2014,762.59600000
"Kepler-364 b","Kepler-364",281.5699998,47.3986233,"Transit",2014,891.46200000
"Kepler-364 c","Kepler-364",281.5699998,47.3986233,"Transit",2014,891.46200000
"Kepler-365 b","Kepler-365",295.6265640,49.1304110,"Transit",2014,1038.99000000
"Kepler-365 c","Kepler-365",295.6265640,49.1304110,"Transit",2014,1038.99000000
"Kepler-366 b","Kepler-366",296.8520316,49.0844359,"Transit",2014,1856.28000000
"Kepler-366 c","Kepler-366",296.8520316,49.0844359,"Transit",2014,1856.28000000
"Kepler-367 b","Kepler-367",297.2925580,49.9817499,"Transit",2014,188.02700000
"Kepler-367 c","Kepler-367",297.2925580,49.9817499,"Transit",2014,188.02700000
"Kepler-368 b","Kepler-368",291.8800180,45.3878419,"Transit",2014,770.97800000
"Kepler-368 c","Kepler-368",291.8800180,45.3878419,"Transit",2014,770.97800000
"Kepler-369 b","Kepler-369",293.6743322,47.9084727,"Transit",2014,214.00000000
"Kepler-369 c","Kepler-369",293.6743322,47.9084727,"Transit",2014,214.00000000
"Kepler-37 b","Kepler-37",284.0592503,44.5183733,"Transit",2013,63.92070000
"Kepler-37 c","Kepler-37",284.0592503,44.5183733,"Transit",2013,63.92070000
"Kepler-37 d","Kepler-37",284.0592503,44.5183733,"Transit",2013,63.92070000
"Kepler-37 e","Kepler-37",284.0592503,44.5183733,"Transit Timing Variations",2014,63.92070000
"Kepler-370 b","Kepler-370",292.1710683,40.9162381,"Transit",2014,1167.94000000
"Kepler-370 c","Kepler-370",292.1710683,40.9162381,"Transit",2014,1167.94000000
"Kepler-371 b","Kepler-371",292.3264835,38.6575441,"Transit",2014,813.19200000
"Kepler-371 c","Kepler-371",292.3264835,38.6575441,"Transit",2014,813.19200000
"Kepler-372 b","Kepler-372",291.2562253,49.2589288,"Transit",2014,1493.95000000
"Kepler-372 c","Kepler-372",291.2562253,49.2589288,"Transit",2014,1493.95000000
"Kepler-372 d","Kepler-372",291.2562253,49.2589288,"Transit",2014,1493.95000000
"Kepler-373 b","Kepler-373",289.3879904,50.5970115,"Transit",2014,1090.45000000
"Kepler-373 c","Kepler-373",289.3879904,50.5970115,"Transit",2014,1090.45000000
"Kepler-374 b","Kepler-374",294.1378921,42.3704075,"Transit",2014,1265.61000000
"Kepler-374 c","Kepler-374",294.1378921,42.3704075,"Transit",2014,1265.61000000
"Kepler-374 d","Kepler-374",294.1378921,42.3704075,"Transit",2014,1265.61000000
"Kepler-375 b","Kepler-375",288.6178715,48.0983639,"Transit",2014,1238.81000000
"Kepler-375 c","Kepler-375",288.6178715,48.0983639,"Transit",2014,1238.81000000
"Kepler-376 b","Kepler-376",291.6071451,38.4103192,"Transit",2014,923.06700000
"Kepler-376 c","Kepler-376",291.6071451,38.4103192,"Transit",2014,923.06700000
"Kepler-377 b","Kepler-377",295.4220717,38.7356737,"Transit",2014,823.80400000
"Kepler-377 c","Kepler-377",295.4220717,38.7356737,"Transit",2014,823.80400000
"Kepler-378 b","Kepler-378",294.9489697,46.4388673,"Transit",2014,152.09400000
"Kepler-378 c","Kepler-378",294.9489697,46.4388673,"Transit",2014,152.09400000
"Kepler-379 b","Kepler-379",295.7010981,38.9458209,"Transit",2014,731.27400000
"Kepler-379 c","Kepler-379",295.7010981,38.9458209,"Transit",2014,731.27400000
"Kepler-38 b","Kepler-38",286.8303120,42.2791434,"Transit",2012,1174.59000000
"Kepler-380 b","Kepler-380",282.3947017,48.7591334,"Transit",2014,813.71300000
"Kepler-380 c","Kepler-380",282.3947017,48.7591334,"Transit",2014,813.71300000
"Kepler-381 b","Kepler-381",285.1828685,43.8310283,"Transit",2014,267.32300000
"Kepler-381 c","Kepler-381",285.1828685,43.8310283,"Transit",2014,267.32300000
"Kepler-381 d","Kepler-381",285.1828685,43.8310283,"Transit",2021,267.32300000
"Kepler-382 b","Kepler-382",299.1362435,45.8699582,"Transit",2014,935.44600000
"Kepler-382 c","Kepler-382",299.1362435,45.8699582,"Transit",2014,935.44600000
"Kepler-383 b","Kepler-383",291.3426078,38.3631616,"Transit",2014,470.00000000
"Kepler-383 c","Kepler-383",291.3426078,38.3631616,"Transit",2014,470.00000000
"Kepler-384 b","Kepler-384",286.0261113,44.7828571,"Transit",2014,895.67800000
"Kepler-384 c","Kepler-384",286.0261113,44.7828571,"Transit",2014,895.67800000
"Kepler-385 b","Kepler-385",294.3385109,50.3365178,"Transit",2014,1432.61000000
"Kepler-385 c","Kepler-385",294.3385109,50.3365178,"Transit",2014,1432.61000000
"Kepler-385 d","Kepler-385",294.3385109,50.3365178,"Transit",2020,1432.61000000
"Kepler-386 b","Kepler-386",289.8589165,48.6938077,"Transit",2014,882.46200000
"Kepler-386 c","Kepler-386",289.8589165,48.6938077,"Transit",2014,882.46200000
"Kepler-387 b","Kepler-387",287.7982699,45.6567655,"Transit",2014,801.05200000
"Kepler-387 c","Kepler-387",287.7982699,45.6567655,"Transit",2014,801.05200000
"Kepler-388 b","Kepler-388",284.8280577,44.6086451,"Transit",2014,425.00000000
"Kepler-388 c","Kepler-388",284.8280577,44.6086451,"Transit",2014,425.00000000
"Kepler-389 b","Kepler-389",291.9600082,44.9000587,"Transit",2014,816.55900000
"Kepler-389 c","Kepler-389",291.9600082,44.9000587,"Transit",2014,816.55900000
"Kepler-39 b","Kepler-39",296.9603348,46.0342954,"Transit",2011,1057.41000000
"Kepler-390 b","Kepler-390",291.6288086,41.2088351,"Transit",2014,435.27700000
"Kepler-390 c","Kepler-390",291.6288086,41.2088351,"Transit",2014,435.27700000
"Kepler-391 b","Kepler-391",290.6218844,51.0573453,"Transit",2014,869.23600000
"Kepler-391 c","Kepler-391",290.6218844,51.0573453,"Transit",2014,869.23600000
"Kepler-392 b","Kepler-392",288.6608260,43.3681938,"Transit",2014,681.42800000
"Kepler-392 c","Kepler-392",288.6608260,43.3681938,"Transit",2014,681.42800000
"Kepler-393 b","Kepler-393",290.9952050,45.1921880,"Transit",2014,881.40400000
"Kepler-393 c","Kepler-393",290.9952050,45.1921880,"Transit",2014,881.40400000
"Kepler-394 b","Kepler-394",296.3019792,50.6723115,"Transit",2014,1058.72000000
"Kepler-394 c","Kepler-394",296.3019792,50.6723115,"Transit",2014,1058.72000000
"Kepler-394 d","Kepler-394",296.3019792,50.6723115,"Transit",2021,1058.72000000
"Kepler-395 b","Kepler-395",293.5111889,45.1366252,"Transit",2014,421.38200000
"Kepler-395 c","Kepler-395",293.5111889,45.1366252,"Transit",2014,421.38200000
"Kepler-396 b","Kepler-396",296.1328135,48.9773095,"Transit",2013,223.75700000
"Kepler-396 c","Kepler-396",296.1328135,48.9773095,"Transit",2013,223.75700000
"Kepler-397 b","Kepler-397",295.8940373,42.3805156,"Transit",2014,969.00000000
"Kepler-397 c","Kepler-397",295.8940373,42.3805156,"Transit",2014,969.00000000
"Kepler-398 b","Kepler-398",291.4688524,40.3437001,"Transit",2014,177.35500000
"Kepler-398 c","Kepler-398",291.4688524,40.3437001,"Transit",2014,177.35500000
"Kepler-398 d","Kepler-398",291.4688524,40.3437001,"Transit",2016,177.35500000
"Kepler-399 b","Kepler-399",299.5017242,40.6707669,"Transit",2014,740.53700000
"Kepler-399 c","Kepler-399",299.5017242,40.6707669,"Transit",2014,740.53700000
"Kepler-399 d","Kepler-399",299.5017242,40.6707669,"Transit",2014,740.53700000
"Kepler-4 b","Kepler-4",285.6154492,50.1357712,"Transit",2009,487.91600000
"Kepler-40 b","Kepler-40",296.8136883,47.5265446,"Transit",2010,2305.01000000
"Kepler-400 b","Kepler-400",290.9444679,40.4800528,"Transit",2014,845.97000000
"Kepler-400 c","Kepler-400",290.9444679,40.4800528,"Transit",2014,845.97000000
"Kepler-401 b","Kepler-401",290.0827494,50.8634361,"Transit",2014,965.56000000
"Kepler-401 c","Kepler-401",290.0827494,50.8634361,"Transit",2014,965.56000000
"Kepler-401 d","Kepler-401",290.0827494,50.8634361,"Transit",2016,965.56000000
"Kepler-402 b","Kepler-402",288.3701976,43.3546109,"Transit",2014,625.33900000
"Kepler-402 c","Kepler-402",288.3701976,43.3546109,"Transit",2014,625.33900000
"Kepler-402 d","Kepler-402",288.3701976,43.3546109,"Transit",2014,625.33900000
"Kepler-402 e","Kepler-402",288.3701976,43.3546109,"Transit",2014,625.33900000
"Kepler-403 b","Kepler-403",289.9214256,46.7445267,"Transit",2014,840.26900000
"Kepler-403 c","Kepler-403",289.9214256,46.7445267,"Transit",2014,840.26900000
"Kepler-403 d","Kepler-403",289.9214256,46.7445267,"Transit",2016,840.26900000
"Kepler-404 b","Kepler-404",286.3985796,45.3435241,"Transit",2014,812.52400000
"Kepler-404 c","Kepler-404",286.3985796,45.3435241,"Transit",2014,812.52400000
"Kepler-405 b","Kepler-405",291.4094615,38.3400107,"Transit",2014,1065.08000000
"Kepler-405 c","Kepler-405",291.4094615,38.3400107,"Transit",2014,1065.08000000
"Kepler-406 b","Kepler-406",291.8481764,44.9682807,"Transit",2014,364.03000000
"Kepler-406 c","Kepler-406",291.8481764,44.9682807,"Transit",2014,364.03000000
"Kepler-407 b","Kepler-407",286.0363025,49.6145027,"Transit",2014,338.36800000
"Kepler-407 c","Kepler-407",286.0363025,49.6145027,"Radial Velocity",2014,338.36800000
"Kepler-408 b","Kepler-408",284.7862158,48.4232622,"Transit",2014,88.78320000
"Kepler-409 b","Kepler-409",293.6792058,46.8527337,"Transit",2014,68.17300000
"Kepler-41 b","Kepler-41",294.5132465,45.9816453,"Transit",2011,1093.08000000
"Kepler-410 A b","Kepler-410 A",283.1510448,45.1400838,"Transit",2013,147.52700000
"Kepler-411 b","Kepler-411",287.6057027,49.5233937,"Transit",2013,153.67600000
"Kepler-411 c","Kepler-411",287.6057027,49.5233937,"Transit",2016,153.67600000
"Kepler-411 d","Kepler-411",287.6057027,49.5233937,"Transit",2018,153.67600000
"Kepler-411 e","Kepler-411",287.6057027,49.5233937,"Transit Timing Variations",2018,153.67600000
"Kepler-412 b","Kepler-412",286.1103053,43.6809612,"Transit",2014,1086.24000000
"Kepler-413 b","Kepler-413",288.5106679,51.1624235,"Transit",2014,847.53600000
"Kepler-414 b","Kepler-414",297.9615616,48.2443363,"Transit Timing Variations",2014,413.46000000
"Kepler-414 c","Kepler-414",297.9615616,48.2443363,"Transit Timing Variations",2014,413.46000000
"Kepler-415 b","Kepler-415",293.8045041,38.6390517,"Transit Timing Variations",2014,530.48700000
"Kepler-415 c","Kepler-415",293.8045041,38.6390517,"Transit Timing Variations",2014,530.48700000
"Kepler-416 b","Kepler-416",291.5569554,39.2272923,"Transit Timing Variations",2014,690.81900000
"Kepler-416 c","Kepler-416",291.5569554,39.2272923,"Transit Timing Variations",2014,690.81900000
"Kepler-416 d","Kepler-416",291.5569554,39.2272923,"Transit",2023,690.81900000
"Kepler-417 b","Kepler-417",293.8241813,42.7796480,"Transit Timing Variations",2014,973.98900000
"Kepler-417 c","Kepler-417",293.8241813,42.7796480,"Transit Timing Variations",2014,973.98900000
"Kepler-418 b","Kepler-418",294.4335228,38.3554729,"Transit",2014,1002.53000000
"Kepler-418 c","Kepler-418",294.4335228,38.3554729,"Transit",2021,1002.53000000
"Kepler-419 b","Kepler-419",295.4179125,51.1847629,"Transit",2014,1011.36000000
"Kepler-419 c","Kepler-419",295.4179125,51.1847629,"Transit Timing Variations",2014,1011.36000000
"Kepler-42 b","Kepler-42",292.2196000,44.6173667,"Transit",2011,40.05950000
"Kepler-42 c","Kepler-42",292.2196000,44.6173667,"Transit",2011,40.05950000
"Kepler-42 d","Kepler-42",292.2196000,44.6173667,"Transit",2011,40.05950000
"Kepler-421 b","Kepler-421",283.2568116,45.0876823,"Transit",2014,348.55800000
"Kepler-422 b","Kepler-422",282.6296334,46.3232807,"Transit",2014,722.79500000
"Kepler-423 b","Kepler-423",292.8557189,46.3911883,"Transit",2014,758.75300000
"Kepler-424 b","Kepler-424",298.6249797,48.5774500,"Transit",2014,698.64600000
"Kepler-424 c","Kepler-424",298.6249797,48.5774500,"Radial Velocity",2014,698.64600000
"Kepler-425 b","Kepler-425",290.3579781,40.5676965,"Transit",2014,646.64700000
"Kepler-426 b","Kepler-426",289.4346668,49.4734550,"Transit",2014,843.69500000
"Kepler-427 b","Kepler-427",288.2545808,43.7048379,"Transit",2014,1017.80000000
"Kepler-428 b","Kepler-428",290.5817432,40.5773106,"Transit",2014,686.28400000
"Kepler-43 b","Kepler-43",285.2408288,46.6682411,"Transit",2011,1005.84000000
"Kepler-430 b","Kepler-430",292.8085984,49.5794242,"Transit",2015,917.47700000
"Kepler-430 c","Kepler-430",292.8085984,49.5794242,"Transit",2015,917.47700000
"Kepler-431 b","Kepler-431",281.1123072,43.2277663,"Transit",2015,486.54600000
"Kepler-431 c","Kepler-431",281.1123072,43.2277663,"Transit",2015,486.54600000
"Kepler-431 d","Kepler-431",281.1123072,43.2277663,"Transit",2015,486.54600000
"Kepler-432 b","Kepler-432",293.2822344,48.2859173,"Transit",2015,848.02300000
"Kepler-432 c","Kepler-432",293.2822344,48.2859173,"Radial Velocity",2015,848.02300000
"Kepler-433 b","Kepler-433",297.5936232,40.9772546,"Transit",2015,1878.31000000
"Kepler-434 b","Kepler-434",293.5863887,42.9288624,"Transit",2015,1222.54000000
"Kepler-435 b","Kepler-435",292.2873012,43.1972542,"Transit",2015,1418.77000000
"Kepler-436 b","Kepler-436",301.7207775,44.4120856,"Transit",2015,588.86700000
"Kepler-436 c","Kepler-436",301.7207775,44.4120856,"Transit",2016,588.86700000
"Kepler-437 b","Kepler-437",297.3473326,44.0269249,"Transit",2015,304.00000000
"Kepler-438 b","Kepler-438",281.6457236,41.9510686,"Transit",2015,195.94287175
"Kepler-439 b","Kepler-439",280.8015188,44.0339733,"Transit",2015,757.04800000
"Kepler-44 b","Kepler-44",300.1023512,45.7621918,"Transit",2011,1188.00000000
